currency,risk,ticker,weight
SGD,0.0,LQD,0.0
SGD,0.0,PA=F,0.000297178299775699
SGD,0.0,PBJ,0.0
SGD,0.0,PBW,-0.002383968630797567
SGD,0.0,PEJ,0.0
SGD,0.0,PFM,0.0
SGD,0.0,RTH,0.0023524844748609433
SGD,0.0,SI=F,0.0
SGD,0.0,SMH,0.0035110227527107053
SGD,0.0,SPYG,0.001981720507614053
SGD,0.0,TIP,0.0
SGD,0.0,VOX,0.0
SGD,0.0,VPU,0.0
SGD,0.0,VWO,-0.002040429807112017
SGD,0.0,XLB,0.0
SGD,0.0,XLP,0.0014833631743644798
SGD,0.0,XLV,0.0
SGD,0.0,^AXJO,-0.002467537112524779
SGD,0.0,^BSESN,0.0014727628916880587
SGD,0.0,^HSI,0.0
SGD,0.0,SGD,0.9565569805823367
SGD,0.0,USD,-0.006225225199625056
SGD,1.0,399001.SZ,0.010515559989225532
SGD,1.0,AGG,0.0
SGD,1.0,BBH,0.004637018853094942
SGD,1.0,DBC,-0.00264935520001556
SGD,1.0,EPP,0.0
SGD,1.0,EWC,0.0
SGD,1.0,EWH,0.0
SGD,1.0,EWJ,-0.009428791308621069
SGD,1.0,EWL,0.0
SGD,1.0,EWM,0.0
SGD,1.0,EWN,0.0
SGD,1.0,EWO,0.0
SGD,1.0,EWP,0.005864792567022345
SGD,1.0,EWS,0.004431139743681705
SGD,1.0,EWT,0.0
SGD,1.0,EWW,0.0
SGD,1.0,EWY,0.0
SGD,1.0,EZA,0.0
SGD,1.0,FVD,0.007170710553868437
SGD,1.0,FXE,-0.020442999967057708
SGD,1.0,FXI,0.0
SGD,1.0,GLD,0.042366358120347204
SGD,1.0,IBB,0.0
SGD,1.0,IEF,0.03096638387889017
SGD,1.0,IGE,0.0
SGD,1.0,ILF,0.0
SGD,1.0,IXP,0.0
SGD,1.0,IYF,0.0
SGD,1.0,IYR,0.0
SGD,1.0,IYT,0.0
SGD,1.0,LQD,0.0
SGD,1.0,PA=F,0.001688454996019438
SGD,1.0,PBJ,0.0
SGD,1.0,PBW,-0.019612937818969632
SGD,1.0,PEJ,0.0
SGD,1.0,PFM,0.0
SGD,1.0,RTH,0.019286580191555512
SGD,1.0,SI=F,0.0
SGD,1.0,SMH,0.02829630174984383
SGD,1.0,SPYG,0.009517895124520101
SGD,1.0,TIP,0.0
SGD,1.0,VDC,0.011727268820484863
SGD,1.0,VOX,0.0
SGD,1.0,VPU,0.0
SGD,1.0,VWO,-0.01855683952339155
SGD,1.0,XLB,0.0
SGD,1.0,XLV,0.0
SGD,1.0,^BSESN,0.009497752419256397
SGD,1.0,^HSI,0.0
SGD,1.0,SGD,0.7099707001603931
SGD,1.0,USD,-0.033372159013740854
SGD,2.0,399001.SZ,0.018730110161150282
SGD,2.0,AGG,0.0
SGD,2.0,BBH,0.008384640226561942
SGD,2.0,DBC,-0.0050594021883517545
SGD,2.0,EPP,0.0
SGD,2.0,EWC,0.0
SGD,2.0,EWH,0.0
SGD,2.0,EWJ,-0.016812055521051552
SGD,2.0,EWL,0.0
SGD,2.0,EWM,0.0
SGD,2.0,EWN,0.0
SGD,2.0,EWO,0.0
SGD,2.0,EWP,0.008756199858535511
SGD,2.0,EWS,0.008176194396269883
SGD,2.0,EWT,0.0
SGD,2.0,EWW,0.0
SGD,2.0,EWY,0.0
SGD,2.0,EZA,0.0
SGD,2.0,FVD,0.012471318012417645
SGD,2.0,FXI,0.0
SGD,2.0,GLD,0.07479315061150806
SGD,2.0,IBB,0.0
SGD,2.0,IEF,0.05358912560049533
SGD,2.0,IGE,0.0
SGD,2.0,ILF,0.0
SGD,2.0,IXP,0.0
SGD,2.0,IYF,0.0
SGD,2.0,IYR,0.0
SGD,2.0,IYT,0.0
SGD,2.0,LQD,0.0
SGD,2.0,PA=F,0.0029360825147331524
SGD,2.0,PBJ,0.0
SGD,2.0,PBW,-0.035112099081158706
SGD,2.0,PEJ,0.0
SGD,2.0,PFM,0.0
SGD,2.0,RTH,0.03465065452659171
SGD,2.0,SI=F,0.0
SGD,2.0,SMH,0.05112050004620753
SGD,2.0,SPYG,0.016373990332135203
SGD,2.0,TIP,0.0
SGD,2.0,VDC,0.02176373513568665
SGD,2.0,VOX,0.0
SGD,2.0,VPU,0.0
SGD,2.0,VWO,-0.03328463799439901
SGD,2.0,XLB,0.0
SGD,2.0,XLV,0.0
SGD,2.0,^BSESN,0.01736353561039095
SGD,2.0,^HSI,0.0
SGD,2.0,EUR,-0.0303757134888967
SGD,2.0,SGD,0.48765355992432224
SGD,2.0,USD,-0.06259329476913619
SGD,3.0,399001.SZ,0.031600734443450684
SGD,3.0,AGG,0.0
SGD,3.0,BBH,0.013340264161072462
SGD,3.0,DBC,-0.012062252245292221
SGD,3.0,EPP,0.0
SGD,3.0,EWC,0.0
SGD,3.0,EWH,0.007364072742189942
SGD,3.0,EWJ,-0.029007920275396896
SGD,3.0,EWL,0.0
SGD,3.0,EWM,0.0
SGD,3.0,EWN,0.0
SGD,3.0,EWO,0.0
SGD,3.0,EWP,0.015698800450219753
SGD,3.0,EWS,0.01344198163205845
SGD,3.0,EWT,0.0
SGD,3.0,EWW,0.0
SGD,3.0,EWY,0.0
SGD,3.0,EZA,0.0
SGD,3.0,FXI,0.0
SGD,3.0,GLD,0.12951208465317993
SGD,3.0,IBB,0.006472780990500317
SGD,3.0,IEF,0.09614731794039773
SGD,3.0,IGE,0.0
SGD,3.0,ILF,0.0
SGD,3.0,IXJ,0.0
SGD,3.0,IXP,0.0
SGD,3.0,IYC,0.0
SGD,3.0,IYF,0.0
SGD,3.0,IYR,0.0
SGD,3.0,IYT,0.0
SGD,3.0,LQD,0.0
SGD,3.0,PA=F,0.005982273416927391
SGD,3.0,PBJ,0.0
SGD,3.0,PBW,-0.06126294535966154
SGD,3.0,PEJ,0.0
SGD,3.0,PFM,0.0
SGD,3.0,SDY,0.0
SGD,3.0,SI=F,0.0
SGD,3.0,SMH,0.09150195038837561
SGD,3.0,SPYG,0.06835981586135671
SGD,3.0,TIP,0.0
SGD,3.0,VDC,0.07841685404646466
SGD,3.0,VOX,0.0
SGD,3.0,VPU,0.0
SGD,3.0,VWO,-0.06097795332730421
SGD,3.0,XLB,0.0
SGD,3.0,^BSESN,0.02904667873018456
SGD,3.0,^HSI,0.0
SGD,3.0,EUR,-0.05681888672737601
SGD,3.0,SGD,0.0877277699861122
SGD,3.0,USD,-0.10525666262247863
SGD,4.0,399001.SZ,0.03985152871366177
SGD,4.0,AGG,0.0
SGD,4.0,BBH,0.017756557473545907
SGD,4.0,DBC,-0.01877481874501118
SGD,4.0,DVY,0.0
SGD,4.0,EPP,0.0
SGD,4.0,EWC,0.0
SGD,4.0,EWH,0.0
SGD,4.0,EWJ,-0.03126449955941564
SGD,4.0,EWL,0.0
SGD,4.0,EWM,0.0
SGD,4.0,EWN,0.0
SGD,4.0,EWO,0.0
SGD,4.0,EWP,0.008124621894137304
SGD,4.0,EWS,0.014281476356891322
SGD,4.0,EWT,0.0
SGD,4.0,EWW,0.0
SGD,4.0,EWY,0.0
SGD,4.0,EZA,0.0
SGD,4.0,FXI,0.0
SGD,4.0,GLD,0.1728332427818798
SGD,4.0,IBB,0.009092142123194393
SGD,4.0,IEF,0.09388569766214175
SGD,4.0,IGE,0.0
SGD,4.0,ILF,0.0
SGD,4.0,IXJ,0.0
SGD,4.0,IXP,0.0
SGD,4.0,IYC,0.0
SGD,4.0,IYR,0.0
SGD,4.0,IYT,0.0
SGD,4.0,KIE,0.023699196448754567
SGD,4.0,LQD,0.0
SGD,4.0,PA=F,0.008478448841865764
SGD,4.0,PBJ,0.0
SGD,4.0,PBW,-0.08138977054766468
SGD,4.0,PEJ,0.0
SGD,4.0,PFM,0.0
SGD,4.0,SI=F,0.0
SGD,4.0,SMH,0.1240828579302979
SGD,4.0,SPYG,0.06512657901126558
SGD,4.0,TIP,0.0
SGD,4.0,VDC,0.09093613274214246
SGD,4.0,VOX,0.0
SGD,4.0,VPU,0.003658043124815867
SGD,4.0,VWO,-0.05803986124112277
SGD,4.0,XLB,0.0
SGD,4.0,^BSESN,0.03305216392117475
SGD,4.0,^HSI,0.0
SGD,4.0,EUR,-0.04108633747473623
SGD,4.0,SGD,0.0
SGD,4.0,USD,-0.06458602340628046
SGD,5.0,399001.SZ,0.04521888876819103
SGD,5.0,AGG,0.0
SGD,5.0,BBH,0.028357976525135668
SGD,5.0,DBC,-0.02521894970057337
SGD,5.0,DVY,0.008940468157913379
SGD,5.0,EPP,0.0
SGD,5.0,EWC,0.0
SGD,5.0,EWH,0.0
SGD,5.0,EWJ,-0.02458904214168553
SGD,5.0,EWK,-0.0053035612980839196
SGD,5.0,EWL,0.0
SGD,5.0,EWM,0.0
SGD,5.0,EWO,0.0
SGD,5.0,EWP,0.0012031992898552926
SGD,5.0,EWS,0.008520376108652989
SGD,5.0,EWT,0.0
SGD,5.0,EWW,0.0
SGD,5.0,EWY,0.0
SGD,5.0,EZA,0.0
SGD,5.0,FXI,-0.0032571503910672184
SGD,5.0,GLD,0.22236540240887795
SGD,5.0,IBB,0.0070345181230404554
SGD,5.0,IEF,0.0584876242738961
SGD,5.0,IGE,0.0
SGD,5.0,ILCB,0.0
SGD,5.0,ILF,0.0
SGD,5.0,IXJ,0.0
SGD,5.0,IXP,0.0
SGD,5.0,IYC,0.0
SGD,5.0,IYG,0.0
SGD,5.0,IYR,0.0
SGD,5.0,IYT,0.0
SGD,5.0,LQD,0.0
SGD,5.0,PA=F,0.01365656832692978
SGD,5.0,PBJ,0.0
SGD,5.0,PBW,-0.09885665141073043
SGD,5.0,PEJ,0.0
SGD,5.0,SI=F,0.0
SGD,5.0,SMH,0.11043957427028214
SGD,5.0,TIP,0.0
SGD,5.0,VDC,0.1080183468434678
SGD,5.0,VOX,0.0
SGD,5.0,VPU,0.013115461945295533
SGD,5.0,VWO,-0.04020864228746036
SGD,5.0,XLB,0.0
SGD,5.0,XLK,0.1411165574582441
SGD,5.0,^BSESN,0.03609104027061693
SGD,5.0,^HSI,0.0
SGD,5.0,EUR,0.0
SGD,5.0,SGD,0.0
SGD,5.0,USD,0.0
SGD,6.0,399001.SZ,0.05088585387483739
SGD,6.0,AGG,0.0
SGD,6.0,BBH,0.039830710641400244
SGD,6.0,DBC,-0.019016170234797368
SGD,6.0,DVY,0.0
SGD,6.0,EPP,0.0
SGD,6.0,EWC,0.0
SGD,6.0,EWH,0.0
SGD,6.0,EWJ,0.0
SGD,6.0,EWK,0.0
SGD,6.0,EWL,0.0
SGD,6.0,EWM,0.0
SGD,6.0,EWO,0.0
SGD,6.0,EWP,0.0
SGD,6.0,EWS,0.0
SGD,6.0,EWT,0.0
SGD,6.0,EWW,0.0
SGD,6.0,EWY,0.0
SGD,6.0,EZA,0.0
SGD,6.0,FXI,-0.008793423094965579
SGD,6.0,GLD,0.27001215606529383
SGD,6.0,IBB,0.0
SGD,6.0,IEF,0.021198876385142958
SGD,6.0,IGE,0.0
SGD,6.0,ILCB,0.0
SGD,6.0,ILF,0.0
SGD,6.0,IXJ,0.0
SGD,6.0,IXP,0.0
SGD,6.0,IYC,0.0
SGD,6.0,IYG,0.0
SGD,6.0,IYT,0.0
SGD,6.0,LQD,0.0
SGD,6.0,PA=F,0.016107992823420965
SGD,6.0,PBJ,0.0
SGD,6.0,PBW,-0.1225753086435274
SGD,6.0,PEJ,0.0
SGD,6.0,SI=F,0.0
SGD,6.0,SMH,0.12658129125047227
SGD,6.0,TIP,0.0
SGD,6.0,VDC,0.12050962158336416
SGD,6.0,VNQ,0.0
SGD,6.0,VOX,0.0
SGD,6.0,VPU,0.011927988793053373
SGD,6.0,VWO,-0.0033899471670643926
SGD,6.0,XLB,0.0
SGD,6.0,XLK,0.17161404710745684
SGD,6.0,^BSESN,0.01755661233520328
SGD,6.0,^HSI,0.0
SGD,6.0,EUR,0.0
SGD,6.0,SGD,0.0
SGD,6.0,USD,0.0
SGD,7.0,399001.SZ,0.04860575561626055
SGD,7.0,AGG,0.0
SGD,7.0,BBH,0.057046801902653356
SGD,7.0,DBC,0.0
SGD,7.0,DVY,0.0
SGD,7.0,EPP,0.0
SGD,7.0,EWC,0.0
SGD,7.0,EWH,0.0
SGD,7.0,EWJ,0.0
SGD,7.0,EWK,0.0
SGD,7.0,EWL,0.0
SGD,7.0,EWM,0.0
SGD,7.0,EWO,0.0
SGD,7.0,EWP,0.0
SGD,7.0,EWS,0.0
SGD,7.0,EWT,0.0
SGD,7.0,EWW,0.0
SGD,7.0,EWY,0.0
SGD,7.0,EZA,0.0
SGD,7.0,FXI,0.0
SGD,7.0,GLD,0.31950481746965365
SGD,7.0,IBB,0.0
SGD,7.0,IEF,0.0
SGD,7.0,ILF,0.0
SGD,7.0,IXJ,0.0
SGD,7.0,IXP,0.0
SGD,7.0,IYC,0.0
SGD,7.0,IYE,0.0
SGD,7.0,IYG,0.0
SGD,7.0,IYT,0.0
SGD,7.0,LQD,0.0
SGD,7.0,PA=F,0.02479819791241151
SGD,7.0,PBJ,0.0
SGD,7.0,PBW,-0.11029998482898273
SGD,7.0,PEJ,0.0
SGD,7.0,SI=F,0.0
SGD,7.0,SMH,0.16805902456897712
SGD,7.0,TIP,0.0
SGD,7.0,VDC,0.038761173466723246
SGD,7.0,VNQ,0.0
SGD,7.0,VOX,0.0
SGD,7.0,VPU,0.0
SGD,7.0,VWO,0.0
SGD,7.0,XLB,0.0
SGD,7.0,XLI,0.0
SGD,7.0,XLK,0.23292424423433786
SGD,7.0,^BSESN,0.0
SGD,7.0,^HSI,0.0
SGD,7.0,EUR,0.0
SGD,7.0,SGD,0.0
SGD,7.0,USD,0.0
SGD,8.0,399001.SZ,0.034818783971663395
SGD,8.0,AGG,0.0
SGD,8.0,BBH,0.05669997908834744
SGD,8.0,DBC,0.0
SGD,8.0,DVY,0.0
SGD,8.0,EPP,0.0
SGD,8.0,EWC,0.0
SGD,8.0,EWH,0.0
SGD,8.0,EWJ,0.0
SGD,8.0,EWK,0.0
SGD,8.0,EWL,0.0
SGD,8.0,EWM,0.0
SGD,8.0,EWO,0.0
SGD,8.0,EWP,0.0
SGD,8.0,EWS,0.0
SGD,8.0,EWT,0.0
SGD,8.0,EWW,0.0
SGD,8.0,EWY,0.0
SGD,8.0,EZA,0.0
SGD,8.0,FXI,0.0
SGD,8.0,GLD,0.3038674009942973
SGD,8.0,IBB,0.0
SGD,8.0,IEF,0.0
SGD,8.0,ILF,0.0
SGD,8.0,IXJ,0.0
SGD,8.0,IXP,0.0
SGD,8.0,IYE,0.0
SGD,8.0,IYG,0.0
SGD,8.0,IYT,0.0
SGD,8.0,LQD,0.0
SGD,8.0,PA=F,0.03185627171596798
SGD,8.0,PBJ,0.0
SGD,8.0,PBW,-0.05181662244673593
SGD,8.0,PEJ,0.0
SGD,8.0,QQQ,0.23836109785350368
SGD,8.0,SI=F,0.03316716063488621
SGD,8.0,SMH,0.249412683294598
SGD,8.0,TIP,0.0
SGD,8.0,VDC,0.0
SGD,8.0,VNQ,0.0
SGD,8.0,VOX,0.0
SGD,8.0,VPU,0.0
SGD,8.0,VWO,0.0
SGD,8.0,XLB,0.0
SGD,8.0,XLI,0.0
SGD,8.0,XLY,0.0
SGD,8.0,^BSESN,0.0
SGD,8.0,^HSI,0.0
SGD,8.0,EUR,0.0
SGD,8.0,SGD,0.0
SGD,8.0,USD,0.0
SGD,9.0,399001.SZ,0.0
SGD,9.0,AGG,0.0
SGD,9.0,BBH,0.06775348673960788
SGD,9.0,DBC,0.0
SGD,9.0,DVY,0.0
SGD,9.0,EPP,0.0
SGD,9.0,EWC,0.0
SGD,9.0,EWH,0.0
SGD,9.0,EWJ,0.0
SGD,9.0,EWK,0.0
SGD,9.0,EWL,0.0
SGD,9.0,EWM,0.0
SGD,9.0,EWO,0.0
SGD,9.0,EWP,0.0
SGD,9.0,EWS,0.0
SGD,9.0,EWT,0.0
SGD,9.0,EWW,0.0
SGD,9.0,EWY,0.0
SGD,9.0,EWZ,0.0
SGD,9.0,EZA,0.0
SGD,9.0,FXI,0.0
SGD,9.0,GLD,0.101570156092237
SGD,9.0,IBB,0.0
SGD,9.0,IEF,0.0
SGD,9.0,ISCV,0.0
SGD,9.0,IXJ,0.0
SGD,9.0,IXP,0.0
SGD,9.0,IYE,0.0
SGD,9.0,IYG,0.0
SGD,9.0,IYT,0.0
SGD,9.0,LQD,0.0
SGD,9.0,PA=F,0.04743320467165045
SGD,9.0,PBJ,0.0
SGD,9.0,PBW,0.0
SGD,9.0,PEJ,0.0
SGD,9.0,QQQ,0.45747307586688235
SGD,9.0,SI=F,0.1789124788496761
SGD,9.0,SOXX,0.14685759777994625
SGD,9.0,TIP,0.0
SGD,9.0,VDC,0.0
SGD,9.0,VNQ,0.0
SGD,9.0,VOX,0.0
SGD,9.0,VPU,0.0
SGD,9.0,VWO,0.0
SGD,9.0,XLB,0.0
SGD,9.0,XLY,0.0
SGD,9.0,^BSESN,0.0
SGD,9.0,^HSI,0.0
SGD,9.0,EUR,0.0
SGD,9.0,SGD,0.0
SGD,9.0,USD,0.0
SGD,10.0,399001.SZ,0.0
SGD,10.0,AGG,0.0
SGD,10.0,BBH,0.0
SGD,10.0,DBC,0.0
SGD,10.0,DVY,0.0
SGD,10.0,EPP,0.0
SGD,10.0,EWC,0.0
SGD,10.0,EWH,0.0
SGD,10.0,EWJ,0.0
SGD,10.0,EWK,0.0
SGD,10.0,EWL,0.0
SGD,10.0,EWM,0.0
SGD,10.0,EWO,0.0
SGD,10.0,EWP,0.0
SGD,10.0,EWS,0.0
SGD,10.0,EWT,0.0
SGD,10.0,EWW,0.0
SGD,10.0,EWY,0.0
SGD,10.0,EWZ,0.0
SGD,10.0,EZA,0.0
SGD,10.0,FXI,0.0
SGD,10.0,GLD,0.0
SGD,10.0,IBB,0.0
SGD,10.0,IEF,0.0
SGD,10.0,IJS,0.0
SGD,10.0,IXJ,0.0
SGD,10.0,IXP,0.0
SGD,10.0,IYG,0.0
SGD,10.0,IYT,0.0
SGD,10.0,LQD,0.0
SGD,10.0,OIH,0.0
SGD,10.0,PA=F,0.057154092860399276
SGD,10.0,PBJ,0.0
SGD,10.0,PBW,0.0
SGD,10.0,PEJ,0.0
SGD,10.0,QQQ,0.0
SGD,10.0,SI=F,0.2262161919582152
SGD,10.0,SOXX,0.7166297151813854
SGD,10.0,TIP,0.0
SGD,10.0,VDC,0.0
SGD,10.0,VNQ,0.0
SGD,10.0,VOX,0.0
SGD,10.0,VPU,0.0
SGD,10.0,VWO,0.0
SGD,10.0,XLB,0.0
SGD,10.0,XLY,0.0
SGD,10.0,^BSESN,0.0
SGD,10.0,^HSI,0.0
SGD,10.0,EUR,0.0
SGD,10.0,SGD,0.0
SGD,10.0,USD,0.0
